address,balance
3DoW3hqJY8FUUtXBRrHDR2FUiiJzVmiR9T,0.00103483
1MhNuZDA1UNTa4mJbdwREC4bhyFP9qWM16,0.0473987
bc1p8nh89n2s5c45y79vsxzkrnmwj84e4zz656g03p5rz59krcurg8gsuszxx4,0.00134
14JWz4t5qWNvugpqBoLLGMfQFzFki5dGTM,0.0188171
bc1pguqgvppfx6l9q88fp7kuyh5z9kz56uefjkxt0m33467y4d9zvwtqy7wsjz,0.0005706
bc1qrsf2kpuqflzktvyknj9exew50fdzzh05k39xu8,0.001255
bc1qns9f7yfx3ry9lj6yz7c9er0vwa0ye2eklpzqfw,77.1206
bc1qe9nagya0tvfhvymt8sejwedlukwq4a094h6ht9,2.17985
bc1qclxtzhq7jydcgua3kn0gkg4gks3aj2v00hrew4,0.904522
bc1p25gdj64th39g9sjm694cuhvf5unsjce9t2tpacxzxawx2d6s5phs2cyns2,0.112356
bc1ps5rp4sslnsktk77y7dhl6mzhvrnqa0fkrjlw3py9dv5vwngppd5qcvtwht,0.0214641
bc1q7qzd3mttx9d54u7hf49d72wvxf5h2uesj6d0sl,0.0209176
333NRLUDaXYxLTVmuATPQpJmLEcMqvB3t3,0.00481383
1MbYshJkyAvXfKzX5pj8dgqDzQMgpHQmuf,0.108968
bc1q9d2rjg8f64f0d8msxpjejr7nda78mammdkpnnz,0.00117589
3JpAKgrVQ6pGJQvBqpE5E2ViU8QJUbaF1B,0.0777052
bc1qlx4k7uu5zcd9y5w0ksknuk25w25le82msyl3xp,3.05846
bc1qkf2gnxwu4g3q35dfkln3wat9pyzcnznvssmehu,0.00202769
bc1qzql62cvmqm20mgckvly8prv6jemgqczpyh6n8f,0.00824049
bc1qqx3n9f8spq8pnt4qcsu4stueu5a36sdcw9wfkr,0.0011934
12VWy6X1WiM34Dre4PTfndBPBihnbq2VKW,0.0142026
bc1qngmvsxuwt94d5zmg0kufr7xxqfvs859sg62lkt,0.0117508
1MMFwLAfVLLe7BDSDXQeFKAX4QVtHjWwFU,0.0818435
bc1qqz3n9vqmnnef5r4vrpur3e802mxhvjwg486s9k,0.0126166
bc1q6hlvdr02332tqdey3a5m0xlwt64tpdqq52tmvn,0.493952
14MMPGmzVQYNbay6XGEyVdq7jJNBXKx5Zv,0.0685116
bc1ptxzhnvj0svlg35nc88j38ptlxqz2c6zpxk7wx9srz56gk6lax8fsrvtjmk,0.0510327
1Lautc7TZq2TCyyRhCS7QqaAGVhTAEpRDE,0.0424452
1QEMheNs6hqqfpUkwgXBYU2pQvnvQkmqg4,0.0602129
12HhSxsvhfrGEUhMqMZ6gKbGjREhZhKAKb,0.256652
18eU3YCJQsqkeWrczeWx9wdx86YKgwgvop,0.00910313
1NoWzNdM7NizHGdvQnjiJiAJ2gsc4GQmRP,0.451519
1DpSBm5GffJgdLyWBKiZBFTH82B5Gk9k7A,0.671178
bc1qntz2f5hc9ee5hwwz9vnpl5jfejg02zm3csw3v9,0.00505939
1N1ZR227zCaHsdqAXk3ysLdnc15yh8cLzb,0.0270084
3KU9yVr3CHiu7CP4Go2YGAXsrJJBYumyz7,0.00087112
3MvhmUJsMKaYjNngvXLTmKDUGXrh6M3H8F,0.0423021
bc1qlfku2ycvewa2ug60j4skkl3whzvyk5xpcncc8p,0.0188269
bc1q8smqk5ay44juc46w2g43qj4hsvdvgy68rteleh,0.06775
bc1puckua4g22a50j7v2agx72gq3t8w7f07v5y3gddw6te09q54gv9zsmtggn2,0.00062136
bc1qyxscqlsrhlfae2stuj4n0ln8afaeymqtrndj6f,0.499561
3Qu38LryJhyJhG9du7yYxdgBZFaR74nU4F,0.002271
3LMCQe9PCn254Q9ahoBRwWowjJvo7shpWR,0.0562744
bc1q8d45xhds8ur3mxl2g4l5dzhwd5j85h8ngq475p,0.00057407
3Fwc5pYcntPZg3REe2htqzHJCVZRGyqVaz,5.86513
bc1qsrthwhqufnsxcwdhp28eutyc9ag0g5dyh5j5px,0.00603655
3QjECj6wAva4PcExS6HKman38mb5V2MQ7u,0.00617658
bc1qqgfvw6xalup46chm39eymsv3mvgwkvtcecys6v,0.00218298
1JQRHYCxa1Cn7G2qHeDuJE2FyQnusjS5QU,0.00279212
1P7WVS7arxwNizQHyH54fGxtgpwdeQYoiN,0.0528929
1NNSdRe3pkxoBY4qL4E41NDVu3pEYLprbZ,0.00306393
bc1qktjmfyxa42rqljcg22jpy3rt0v09mmkzlyzyeg,0.00049454
bc1pvdvr0ccz6qtkjdn6z25x66pwkxmys0vhjjewv835nsx897upm28qshhmk9,0.0169478
bc1qkj494rruf93s7s39grlr8qdslw0tcnk055m87da3dssyv8hud6rsnfqz8y,1.41533
bc1qxdyh7nt23dhpx3tyl6hf3jzmj7eeccntas7zqt,0.00164823
bc1qr7q7w3t75fef9y5vsfjcwpz8f6ty5nt7gfymkk,0.0467281
bc1p24f5fnld3aqp76n47nvc7axlxzh2zjgle9mj2pmkgrrqyttpza9shtrwra,0.00016986
bc1q3l3g4skkcepskqllm22hclj95gcruy99wmgj0z,0.456465
3B9rQ6yaAWzVe9qim8JdWQVEvT5JHZgin9,0.0273707
15vxSqFBodca4rewBSTMjSQKERHaGVREdN,0.232158
bc1qys5wm4wxk3642j4h9ctrfcxg3m5rvdgu8lk0z6,0.00174141
3JHoS6WbAWmAwK6fps2KuQfb5wMEcqKR9M,0.0298366
16uNaNPxagr3ZtjgYWFfh1ua3Z41y6Udnh,0.00132588
1GQ13DAxAM5b7tHEcJawDLqQUvYAremstp,0.302284
bc1qn4ylrzv4fj99hdpmdw2vxtv8s8dl0f47d4ya0446s7x88qt9a6dqyvrt77,0.00016091
bc1qxnu9fpw33rt5s7tqg3mr80e8p97d2edp5zj289,0.515234
bc1qg00xudh2lfg2486eq97wp7e5q7rrfc7g84snum,0.00164911
bc1qr346urn6t9ygj5mldu86yqn4wad5vzu43va73r,0.00142045
bc1pmzft7rx3f9g8yr8n4aetlq0gp4w9awnk4qk4t870lal3pz3nljsqsm0whg,0.00045257
bc1qyqydk38xftasd9qxw2ymrnuzcxnlst89qdu8uwnty35nwqchuarsavklmn,0.00117267
bc1qtex5pz74zrjqwtaxpgdka7rmqkqycs7qawndyz,0.00495539
1CYZYP7agJm9awC6idiTxViV4xTG5ftwDu,0.142915
bc1qdk2upm4n4kwmj5t8w7z0a05l545khkz4d77ek0,5.53139
bc1q23ywywuna65n2hpyvnkerl3mff24ams0kev7uz,0.01915
15UrB6bUGqFyLVpfPytGYx5NsymTJDE53N,0.010902
bc1qzepqs0rauct4as2jdpec3yfpzf3zktha9czzct,0.0221076
1A3vwZgtN1KJEyz5cGGAHPq4z6veCELSSq,0.0268538
bc1qsu9m2nvunf9zrvg0ptverk8cld2zlrramh0nq6,0.0014257
bc1qvdnjzfs4s5h8m4tqt2p7ru84rsdd59k0ppus3q,3.04556
bc1qgyasg42m0dllhpekm84ctlkgf7aczl9j8ye6w6,0.00045937
bc1qhrhtjfnft3kd85jz063kqv4x2ug304mkn4zudq,0.00366101
17Qw5DXvB7QQ5bJ451wfU9sU361wBosfQ9,0.0036654
1P91SfvP8PPgEmMnNcVSyKTyg6fughBhPu,0.00099991
31xNtRwmh8sUj1vbHdQh6GaDua17xrjxQB,0.120825
bc1qy79ke3r9ycsyejrg4z3p5c9qmlnq2n5gar7gx6,0.00239971
bc1qu2dq8w8lv8v3l7lr2c5tvx3yltv22r3nhkx7w0,74.5246
1EHBMitnuQvDJJt6TfhsYCroboAZ3vPGg3,0.0187232
38GKAJkSJ9WE4fn6sR44QztkAYwDwnMmnF,0.0374035
1NwtRAdEv4xGzvoJWiMa2hGzB6rDKxD38f,0.069141
bc1q4lzdc6ezc4dpqzcdttnk4y96zhz9qd9wggtj7e,3.26797
bc1qx69vamlm7zdqf8tam6apg04xhm3glz5cgpljxv,0.00037958
3N6qY87X5xcPxoPE3KFSeF9cgiyUDN3oU2,0.00518164
bc1qgnr6pj2kwsr39d9r30hz7m2hxmfwectlvzwzsc,0.0546472
bc1qe40vusq93jnmkrwklf92lay523anp07t6g55te,0.0103383
bc1qyc2wfgrlvk09zlrpqw0pktyr0cuudzkfg6cpnl,0.00722164
bc1qcxm6fgcjn3yzrcdkvvdslesq948824h0kkj5fv,0.00092619
bc1qvwas0n49kf932pyn6ys2sgqwqh88fgfm0fdzry,0.0332978
bc1qy535yv549eq0qnwl8lpgdaelprsfgrmpzmex3j,0.0103092
bc1qk9fsp3y58mgv4nydrt8zt8qm69j8ckn7pazusg,0.739549
bc1qh03jd29u49ulmd3dremu3l5ckwth7457ncav6n,0.00526801
bc1qa7xl7e9dg6wjrfqnvrmxf0kx9a3faae9akc6tv,0.0870164
bc1q6967afsaps3kasyy9xhnt0hlc7cunw5regengx,0.00155539
bc1qqutkg6k4r68uvzc58h6hfuvj64d90t9qg986d4,0.0003723
bc1qpwpczlm0mt2a7mdznpkr9k3grzf2nzfv07h0ps,0.0116204
1GnpG8sxbjLekLwK9Y9Yb4znA75u6ACzii,0.0166
bc1qcqnk8jdrk4v5mpuet3y4jpxhn6nkkg5fpsy4e0,0.0031128
bc1q6vf93hvjvk0uedtnsqjxuvccnajgc70nudkhd4,0.00103492
bc1qnkxfflkghlrr756n3hmd2zzmamgkzpcu8w7axg,0.1402
bc1pqshrzn93kjc7hpvscja32wun7hyqys09juft26ylkzmer7jc0xcszc866n,0.00015029
bc1qs73wjsgl9p0ytrr22k3dckmd8l27l0ury7seru,0.0223113
35jANdvf9G4YBRMDRQgrg2t2prrwMfeCVs,0.00120385
bc1qj06rj4fcwrehll9rl4qcvljux426y4chfq44j2,0.0035
3QU8kNooUzSabddymrMTs3Ve4VtMq4PRnM,0.0157726
bc1py85zw5a5nmre3m0kg8t7637k2aywj3y80nfjajtnv3j63fjdmtdqvrhdjy,0.00543547
bc1qta0a664a5vuahqf9c9wmtdknp5h8jekjvvcqdx,0.0222285
bc1qx6gugh2600g8gwy62355jk7353vyzpzyuer96h,1.01027
bc1qssgllfnvdxt5y5pzm0s2r575jk738ypvevt9nt,0.00172191
1Pi9HCnj4iuJVqMot9wv2i1HuFY4iDCNtC,0.026887
bc1qp7eprq8yn30setck3gjhgwtfdj74hwyv8jeu8r,0.0012149
17YWXJfphabpvDLUo4HKSo5vfZ6eN5Lu9o,0.00174355
bc1quwkz77frlcuxz96eu060de46y68fx8793uxhvf,0.00047
bc1qdc2g7wja02ed5e7l88g3lkvaktkshhhg0d39nq,0.00556688
bc1qmuzsknd46tw8ujzdadkd97vwm3q8pr0vs8qut3,0.00467472
bc1q4ctc2rluufxtsn0pz3d9vmegeayn76j6dnlgp0,0.335001
3DoNxb9wXbMsRiuxFgjH8dCto14ZD2TJxc,11.0395
39aoHwZUyCe8pkfab3qsFcixkZrxCHGXGm,0.00264308
bc1peh99ek56rer0jalh3h6fy37kckyesytjedg4mqmqyauuyt6m0rqqhkfedc,0.00147806
bc1qltu0pccyye7ntnvlzu4gchqce62w9utsw3eu37,0.00030908
bc1qylfvr9w0m50j0gr46fz3zd4lde54ygn6syegxz,0.0159286
bc1qae2qez3ut30axnnsuv9x7zcparxh86kgmj7v84,0.0177467
bc1qq3cxt5vztf4wemlwa9tjns009fzczlszgc6ecs,0.0140103
bc1q4n8s6c05vjkvf7cyuuyjxr8ttd3t6r8t6fe527,0.00796435
bc1qlwkex9rn8a7agyjutmvd03y8re7885clfuy5w5,0.00089108
bc1qzr5znfda0n2plfca525dgf3c9cprewcv6yff6d,0.00511736
19B3Z4VjggFkcKNZu2LjaGwRhsHjNvBptA,0.00667832
bc1qrk5vwya4qkzxa7fxe3u20d7aglplywcg85gayy,0.00374595
3LXRm8PPUoB3qHBDnGbfXq24iW1DAsvMeA,0.00088972
bc1pvt6uclkfr68xv9lg82vaqvs2nst6hfk5x7m28w0zs5pm72auy34sz88mzh,0.00146142
bc1qaad67kkffvnuqe0q3vsldcncc5e5zpg2vjhe9m,0.579259
bc1qhg6vkvmj7g9tvy875g5wfzyq74a2dez75crfa0,0.00556967
3Jhhgoexv9MvJ7fsJwNsz88mnB59q7m5Qz,0.00081926
12rLPhS6sZs51vvSScAu7LENF9sCXbCBwR,0.0260352
bc1qes7xg40prrsgrpdjmr6up465xalt9wk70zpevy,0.0603399
bc1qts5x7dj3j5ttzlvj93jafe0llcsw0acr7lvfcr,0.12853
bc1qxdznc3ljjq995mzkdux6x2ruqcg9kajpmpdmk4,0.0358808
17ktb7hiBmTV4jb1SsQsYHnuf3xJsumndm,0.00635594
bc1qfxqgu7gyxp0xzsf29ajp5mdmmne7qxc8u3q0qy,0.00172613
bc1qr86huwnfxfkrglyr7fahx8zeu4wtzsj48zdqvn,0.00016732
bc1p4thg2ss88av2yusuzxf9asxskt2wufmpkp9dce5vhvygpdy5hjzsgq408h,0.00221576
1AoFTvYQhocHCFcnZtGHCNqSmacWricfMv,0.0216256
bc1q76dgh9g7lcgltjw6wkvj2wdaajy2q04s97qmfp,0.0953696
15CvCCPG4yFdVvaw5MhizVP1DHDFczmLF4,0.053034
1Q1CLXe5tv4DPX4BzboBGDoHrFbBhufTKE,0.00253357
14pURKrW1Df2m9a94HFtzczSH1wgideLwy,0.0469716
1KbkDdAQC8Apff6WfVYiJfDxrjGkWySn76,0.114742
1Gkja9GoFRtGyUVJqVXgm94b9RrUfwbcmB,0.00657733
1HCpnD3dLqYGF9u7PRQC9E9ToocPfThvEB,0.0721178
bc1pgn8cuflt3v243n4wuyqmmrf3y3deyn6me5rfwwsvv5zyy4d0qeaqparpec,0.000678
bc1qcq5w6jghz3xmdrascca7hsuaat79u6se6zl3ut,0.00027745
bc1q6489m6d4tsr9yfuvzxfmxdxrpyfqkct28qtkam49t560y7rjdv7qlxt7vp,0.0065796
1CaJTkbG9qSirWyfmJKqnPN8ZzhYLFSBcT,0.0103785
bc1qfjmtsc4l5fz2cq4nje5l4g5j7na4k5gr665ld7,0.0163635
1F7R2Bx74JgAnMKwHnDmbXdTHE99QUWGw9,0.0121762
bc1pksrwkdsz9hmyhqttrf6ngdlq7m27q6mnkcdhh56xq40n4lw8yz6sas792a,0.00226347
bc1q2f7t3xhpcn7y2mm36rh6t25tp736t672unu7je,0.0028
16xye3QmEZjTHtruJxemEEDpCiWkUfJqCZ,0.05498
345hiwiYa841jD8YQFfVUX6tCmKLe1f4C3,0.00904833
3F8P9VTf1AL6jdqfNpnvUbghAXiAWsZQKr,0.0014536
bc1p348lp6fjrcpuzxlj6a00weh07zl6fyczyy7dhqqdewt4vu3lzdysl0qumm,0.0149781
bc1qm42fcch045lc878vgtjd2eu3hrcm324tyramup,0.00041216
bc1qk6tu9pxumy9l2agypywhzgxm73cftusenl2rsazkyvu2swvuhr0qmp5e9y,0.00042032
1DF8dAuECyKc5oRNBbkiRq8BWCzoXz63kG,0.0509994
bc1qeksn00yfe88dej2lwn46e7hm78vrvmxjevlkzs,0.0148643
bc1q5896savfvprtqq8pjwmfvphjc6gm96mshjjsga,0.00133758
bc1q2mgcwnx43tztfclaeftwra43jxj5vp2pcqs37c,0.613832
11kw37oGm7XPcptSovizWsishf46tAK96,0.000101
1FiHNTF57p4WRsCFPAD2jvXxXp36sn1Vbs,0.0699379
3Cmo5cbWA9qGiqyqxGghf6xQw9ah9zd2fT,0.0154265
3Kv7w9eEo82jBMYf4xsf2bmtHJjC6HvJLa,0.00016003
bc1q2mjct08pgjhyh5eefu5ycpd45kgct8u3ephfle,0.0199114
bc1qr54a6clx2mt0sh93732wfqp30teynhvy328sln,0.00018275
bc1qqfpd5asl8p4tq6quv8vd5wlqse9duq5s40zv8z,0.01
bc1qmfajh2e4t57wmrkkntd55tea6ytph9h08fq2kl,0.00336223
3KmvKoU5b6aA2wSNhtkGFWTW3pcrncnHBX,0.0012346
bc1qy382jyunx7vqawg2ppn98hecjq29cxphq9tvfy,0.00053439
bc1qup5upsm8gr4mc3qdcsfm8vue7cdrpxu39lagul,0.00253546
bc1qxx8gl4fwxahsdkd00tnvx45v9zat0egg9h090asex6x0x2r75ypqgx6jzu,0.00237368
bc1qlg5rq28a2a7uzqgenvrrv6a2yyem8k972r2adf,0.00017562
18KzkWRZxs5g2brBECTAyWsSVViepipojH,0.064539
3HKpq16zNVPXSG4tu93P2UawvFswq6GHJX,0.0546758
bc1qpkrkfyx8ye0w36ve05s8sym8ltl6ht5dj0k94p,0.0769682
bc1qts8ux84wfddt4xhalkax8gl76v3cnt0a5rdcfj,0.052417
bc1q25h09pd53f6et3fdnju369cm4c3wsr9nzx5w2a,0.00506647
bc1qzv8dr6v9qrg5fy2qrrkypdm35zgy9xqyvahtax,0.103205
bc1q62y9qrndwdfsrgam5tlmur8r2xywxheqgr6nk3,0.00160192
bc1qm2mr68wkjtyvxsq09kqh22tn4zh5n9mx0469z3,0.0042375
bc1qhvajg5zq4rvfdnxu7afexzjpqa7dr5wz7dsguy,0.0366407
322xL7cxQYBfhKqTLX1Eeyu2fmuEnvzLHL,1
bc1qx4eapn5mp7vc3fmh8aa86q8tamqcs6fesk3893,0.00274695
bc1qv6pmvghjhuwzmdxarlq4pdwwelwv5mqapg4vvlh9vdpwg0px2y3surc0vz,0.00103322
bc1qgrj93m8t5xv79aeky9xqwla7awja8p8y9d789v,0.00164768
3F1UMRXvNGesrKysS87BRSCS46xnEsBhJU,0.00029873
bc1q6c5g3c809h3059su073a0a836vh6ten29sd2h8qw0jy9dana87ushfnsx7,0.568209
3CE6gHNStTbMEtZxXyuqEFA2BzGnE2u3pq,0.027705
bc1qgrgx2mjxu9x2f7m66xjavp6w3e3da45x0dku9e,0.24358
bc1qs879mpnpdsfdshhpda57a4uwjra4efrjptdk7p,0.00339025
bc1qsyqkkrlqss24ulrrlwjwcqecsemqh0uq4vy5rn,0.0101531
bc1qvmle2chaq9mc73r3a6x36vvr6ehc3eja529ehk,0.00401543
bc1q85d5g2y7cht09zutfn6894909pjxwjqshqmmzh,0.00166666
bc1q02r9aepeqesseu4kwr84jr7dscaxyttm8gzu5g,0.0407699
bc1qrvdl0kukwl58t3pu2ezusr6axdv37nvcvdmuu5,0.00035112
bc1qgfw5ltugvpsq7ej7yl698pllnmvgpn0fmraz7q,0.00705193
bc1qqjmfp6zhqxdl403xnhzvetdxdshexrg7rne5zg,0.0533494
1PuBKtZVYQeNgfDmcCBYCr17Fxm3FLja7f,0.271489
bc1q00xwya8727a8y2cjjf9vm3pfz6tyejs650ypjt,0.00149151
bc1qpc3m8drzdelqurhl609u63wwazj3nk6l6c8lnh,0.00587867
bc1qmj5xus5nkl3xyt84x3d40edygxzw4p7v3aw03r,0.0783337
bc1q6tqv5pydn2e3t7l2j4z66el3j3rxn6pngkql2d,0.00021896
1LNRQxDcJkmFDrPaVagkamyYKuGNUeRvHM,0.00172483
3J1nH1QQ1TvttqH84xcjxFYo3TcWJpZ3yc,0.0160197
bc1qxlmvdg9e2fp82rq8y7wx3y4vn8kca30lqekk9f,0.01377
bc1pggrztpcpa7cr6g9f8mnysfkrq4tpxr3mgspz4aqkgzm5jv5f8qkqrj55m4,0.001
bc1q336jeg3uu982xvdm2ffagfarxdflwjcm5q8l4t,0.0122619
bc1qhakpxhlm707tnmnxghctv2527ymtaucrs2t0mz,0.00121429
bc1qd2830zjahnhxz2luvgpylt4spag97w02tq0jx3ag0fwjm8wmm4pqxuvpes,0.00622068
bc1qrxarmpuv4hfakg6tjr6rga5h90w0rjngtzhv9c,0.00153208
bc1qh4dmzrqn8d54dcfer79fu85cmvmdgnfgu4kf8n,0.116469
bc1qcxzqxkgprrvv6fyyvpwmm3r7yy9g5sdn903g6g,0.00040604
37NW2T6T2ENsuREuHYQhJDiUWhxHYTsYJq,13.404
15f6zt2AcjmnL7XLTf7W74DckQSGJFYQ4x,0.0652781
bc1qgnptudappkwuu7hgz7675s98vklt96zrlldyr0,0.00307319
bc1pvuqnwhh7ys3tzrvhqq5d2km3uc8djhxmgw0w6ekqwsa8tqd5paqqxzmnlf,0.0485249
17qH93PBUVnBE7UQV6vjywHEQyLCzKuby3,0.16603
bc1q72hv664j3ktsa68w5drxtsvp8yacw4xxt7rvxm,48.2563
bc1qk8nsghkstagkfvqa3dven3ftdrap78zht575ge,0.0013376
35zQhgqJCwuCcA82Bmv5ejJUpLeoLSbvP7,0.0711717
1KNm4K8GUK8sMoxc2Z3zU8Uv5FDVjrA72p,5717.91
1MjWLvTAXyfPsdKNom6xWSKzQbyM7353Rr,0.0408136
1BSeW4V7Vf5uFMkRVApu1Rw5kuvXeSAD94,0.00488
14znuNh9zsGsBfY4shoVhmX3cGXJ8ZUAqZ,0.411125
